step,x,y,z,energy
0,0.0,0.0,0.0,0.33489364056078513
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.535971346384966
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.6810905760084792
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.5932987920580725
4,4.444444444444445,4.444444444444445,4.444444444444445,0.8499580638193557
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.11002578445992459
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.4797001481763326
7,7.777777777777779,7.777777777777779,7.777777777777779,1.2800885177448769
8,8.88888888888889,8.88888888888889,8.88888888888889,0.7778151137991511
9,10.0,10.0,10.0,1.3780597228935352
