step,x,y,z,energy
0,0.0,0.0,0.0,0.028983158407566427
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.347098733474232
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.6191694445566103
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.23034080339147564
4,4.444444444444445,4.444444444444445,4.444444444444445,1.4919708816733093
5,5.555555555555555,5.555555555555555,5.555555555555555,0.06937290025326111
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.5674026201699737
7,7.777777777777779,7.777777777777779,7.777777777777779,2.1945320859621575
8,8.88888888888889,8.88888888888889,8.88888888888889,1.1703307137426608
9,10.0,10.0,10.0,-0.12290290215219905
