step,x,y,z,energy
0,0.0,0.0,0.0,0.13537268474868452
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.8137202771280053
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.2292775891317471
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.14268842425213157
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.3408840198289707
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.85642121469973
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.9360910826736247
7,7.777777777777779,7.777777777777779,7.777777777777779,2.241663707288793
8,8.88888888888889,8.88888888888889,8.88888888888889,1.4628466783822516
9,10.0,10.0,10.0,-0.5483701371142559
