step,x,y,z,energy
0,0.0,0.0,0.0,0.12258418219974712
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.359377670128214
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.3469151815272573
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.261625850251784
4,4.444444444444445,4.444444444444445,4.444444444444445,1.160304208867332
5,5.555555555555555,5.555555555555555,5.555555555555555,1.5834536521623404
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.5346905259958933
7,7.777777777777779,7.777777777777779,7.777777777777779,1.9796529623696877
8,8.88888888888889,8.88888888888889,8.88888888888889,-1.8182599852997747
9,10.0,10.0,10.0,-0.31429918183484856
