step,x,y,z,energy
0,0.0,0.0,0.0,-0.18355255346946373
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.36989190484833073
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.10752902532422846
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.1397470852837714
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.4410570080557542
5,5.555555555555555,5.555555555555555,5.555555555555555,0.34695225337772606
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.18575259022423496
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.4631947045913993
8,8.88888888888889,8.88888888888889,8.88888888888889,-2.712672516341756
9,10.0,10.0,10.0,-0.5842534236060108
