step,x,y,z,energy
0,0.0,0.0,0.0,-0.7945250646478947
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.5090401414217913
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.30566834479398924
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.9124730266338542
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.8257705015098449
5,5.555555555555555,5.555555555555555,5.555555555555555,-2.397907962665844
6,6.666666666666667,6.666666666666667,6.666666666666667,1.1379893844279028
7,7.777777777777779,7.777777777777779,7.777777777777779,0.36906234713641456
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.9849223429854261
9,10.0,10.0,10.0,0.1690687669759057
