step,x,y,z,energy
0,0.0,0.0,0.0,1.5354402544314025
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-3.672945168743682
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.5304454605231258
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.013354133374649881
4,4.444444444444445,4.444444444444445,4.444444444444445,1.6536197267928334
5,5.555555555555555,5.555555555555555,5.555555555555555,0.33153341735606623
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.3176364997090104
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.8688604293313569
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.44331487508768685
9,10.0,10.0,10.0,1.4337531178550045
