step,x,y,z,energy
0,0.0,0.0,0.0,-0.5087354921979124
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.5521327001761173
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.08752124110912526
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.441571115311256
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.634732796010775
5,5.555555555555555,5.555555555555555,5.555555555555555,0.8434118158977949
6,6.666666666666667,6.666666666666667,6.666666666666667,1.4045744762122756
7,7.777777777777779,7.777777777777779,7.777777777777779,0.20531226186757365
8,8.88888888888889,8.88888888888889,8.88888888888889,-1.3248866241312343
9,10.0,10.0,10.0,-0.8333683990358314
