step,x,y,z,energy
0,0.0,0.0,0.0,-1.6578960295331133
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.0464849723718318
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.5046602354947411
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.151238841921854
4,4.444444444444445,4.444444444444445,4.444444444444445,0.8152393866034403
5,5.555555555555555,5.555555555555555,5.555555555555555,0.24099925606621403
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.1744577375679472
7,7.777777777777779,7.777777777777779,7.777777777777779,0.22173689051141862
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.4210759448900007
9,10.0,10.0,10.0,0.5168427920082052
