step,x,y,z,energy
0,0.0,0.0,0.0,-1.1324168765105118
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.4301889838880408
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.2514024725933858
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.8440031240563368
4,4.444444444444445,4.444444444444445,4.444444444444445,0.2251878796900852
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.190199747480421
6,6.666666666666667,6.666666666666667,6.666666666666667,0.5972873801914655
7,7.777777777777779,7.777777777777779,7.777777777777779,0.4312850105119952
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.11415014021615945
9,10.0,10.0,10.0,1.1114669457771291
