step,x,y,z,energy
0,0.0,0.0,0.0,-0.2896151533566048
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.7879855537176927
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.13875788742326398
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.8751998808851262
4,4.444444444444445,4.444444444444445,4.444444444444445,0.25112943671010696
5,5.555555555555555,5.555555555555555,5.555555555555555,0.74218216864253
6,6.666666666666667,6.666666666666667,6.666666666666667,1.7086752004568777
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.07237308409312936
8,8.88888888888889,8.88888888888889,8.88888888888889,1.8875314138249843
9,10.0,10.0,10.0,0.285294637537704
