step,x,y,z,energy
0,0.0,0.0,0.0,-1.2602388085067275
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.03204551499155619
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.9609719599033234
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.45641254347156845
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.46809919936635386
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.07348438675196897
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.1481679613985425
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.6730879198703917
8,8.88888888888889,8.88888888888889,8.88888888888889,0.18497549799656882
9,10.0,10.0,10.0,-1.4123588503088484
