step,x,y,z,energy
0,0.0,0.0,0.0,-1.5029290411631067
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.054187711759357
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.07611587201190899
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.9321718671856913
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.687776352477172
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.04864543391923484
6,6.666666666666667,6.666666666666667,6.666666666666667,1.967261181966339
7,7.777777777777779,7.777777777777779,7.777777777777779,0.09191522799592909
8,8.88888888888889,8.88888888888889,8.88888888888889,0.018768295353617757
9,10.0,10.0,10.0,-0.05225582994980103
