step,x,y,z,energy
0,0.0,0.0,0.0,0.11343500894598321
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.498910098403281
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.4618695916787132
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.655532718469125
4,4.444444444444445,4.444444444444445,4.444444444444445,1.2823030312279835
5,5.555555555555555,5.555555555555555,5.555555555555555,1.6805538576917305
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.6856651063607155
7,7.777777777777779,7.777777777777779,7.777777777777779,0.8264091534186312
8,8.88888888888889,8.88888888888889,8.88888888888889,1.0018893369499344
9,10.0,10.0,10.0,-2.088618102278629
