step,x,y,z,energy
0,0.0,0.0,0.0,1.2304387257455183
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.5599511404040658
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.7371784937759873
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.8881215334164305
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.8015399176162115
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.8227868810637886
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.4050246168086894
7,7.777777777777779,7.777777777777779,7.777777777777779,1.8803235391134372
8,8.88888888888889,8.88888888888889,8.88888888888889,0.8935506001396539
9,10.0,10.0,10.0,1.209769376594929
