step,x,y,z,energy
0,0.0,0.0,0.0,-0.5829626706231467
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.3283978718274447
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.6004092204676088
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.0831199424947473
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.8475903874725517
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.31404777717612176
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.0747162933048768
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.2182980474904503
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.20771101277853782
9,10.0,10.0,10.0,-1.37018745385096
