step,x,y,z,energy
0,0.0,0.0,0.0,0.5236218921304056
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.03007734929509052
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.849915426184962
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.6279210178670633
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.7805750813822783
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.6725060629786385
6,6.666666666666667,6.666666666666667,6.666666666666667,0.24877687482524577
7,7.777777777777779,7.777777777777779,7.777777777777779,0.630580015814241
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.3262667366195033
9,10.0,10.0,10.0,-1.6424794683344273
