step,x,y,z,energy
0,0.0,0.0,0.0,-1.7119047225218607
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.3926345824484535
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.354400293536702
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.6052017193224566
4,4.444444444444445,4.444444444444445,4.444444444444445,1.14251430299258
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.2993422961921488
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.7875732025366171
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.4117217470146308
8,8.88888888888889,8.88888888888889,8.88888888888889,1.8222923580776056
9,10.0,10.0,10.0,0.3285140531195674
