step,x,y,z,energy
0,0.0,0.0,0.0,2.2036373151219824
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,2.98220439337159
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.11066523237731453
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.2191731831203954
4,4.444444444444445,4.444444444444445,4.444444444444445,0.146397688395193
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.4079852564168162
6,6.666666666666667,6.666666666666667,6.666666666666667,1.5115163129542046
7,7.777777777777779,7.777777777777779,7.777777777777779,0.29359033108439203
8,8.88888888888889,8.88888888888889,8.88888888888889,0.6585750475710477
9,10.0,10.0,10.0,-0.20121173322758393
