step,x,y,z,energy
0,0.0,0.0,0.0,1.0905272818367255
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.6799605811581058
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.0169853827612358
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.35499478216894403
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.7642855438229508
5,5.555555555555555,5.555555555555555,5.555555555555555,0.9717302446896755
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.6575097122656842
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.5979191611878413
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.14371415752578845
9,10.0,10.0,10.0,-0.21165458834853132
