step,x,y,z,energy
0,0.0,0.0,0.0,0.10374665756425008
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.3645751771506627
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.5152368881969308
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.23940644455221397
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.294113887508709
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.5983867524153306
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.5256179694186844
7,7.777777777777779,7.777777777777779,7.777777777777779,-1.5172264791785863
8,8.88888888888889,8.88888888888889,8.88888888888889,0.9181162528534317
9,10.0,10.0,10.0,-0.21429939360137945
