step,x,y,z,energy
0,0.0,0.0,0.0,-1.5371917466939822
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.331175928993178
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.6623186133359062
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.07735845704120131
4,4.444444444444445,4.444444444444445,4.444444444444445,0.5464644502269381
5,5.555555555555555,5.555555555555555,5.555555555555555,0.8418185896836191
6,6.666666666666667,6.666666666666667,6.666666666666667,0.30107936087124887
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.5497679463484432
8,8.88888888888889,8.88888888888889,8.88888888888889,0.2225862758724579
9,10.0,10.0,10.0,0.6404147306861939
