step,x,y,z,energy
0,0.0,0.0,0.0,-1.698962424938999
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.124108578862786
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.7372277243081782
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.30052610690247
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.2628027448340453
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.2012205145460355
6,6.666666666666667,6.666666666666667,6.666666666666667,2.763587631635725
7,7.777777777777779,7.777777777777779,7.777777777777779,0.5482623198686154
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.7082382828027534
9,10.0,10.0,10.0,1.2688611793222473
