step,x,y,z,energy
0,0.0,0.0,0.0,2.2522781259207
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.2817200641100162
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.3987783989396512
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.03495512853351487
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.6214715386912837
5,5.555555555555555,5.555555555555555,5.555555555555555,0.6140952236752957
6,6.666666666666667,6.666666666666667,6.666666666666667,0.30451092762990745
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.31994739817155887
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.8160634206452385
9,10.0,10.0,10.0,1.0458873432543985
