step,x,y,z,energy
0,0.0,0.0,0.0,-0.33918294880987365
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.7473150537688668
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.2586757125515191
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.8483710258423706
4,4.444444444444445,4.444444444444445,4.444444444444445,0.8939504157204647
5,5.555555555555555,5.555555555555555,5.555555555555555,1.8786106541776135
6,6.666666666666667,6.666666666666667,6.666666666666667,0.22124908876393884
7,7.777777777777779,7.777777777777779,7.777777777777779,0.8448477840547165
8,8.88888888888889,8.88888888888889,8.88888888888889,0.7644491147005926
9,10.0,10.0,10.0,1.3159591551310474
