step,x,y,z,energy
0,0.0,0.0,0.0,0.849568054317984
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.6308590725902057
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.49826773202787944
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.5353259549426604
4,4.444444444444445,4.444444444444445,4.444444444444445,0.4420318514266639
5,5.555555555555555,5.555555555555555,5.555555555555555,1.7032242690479762
6,6.666666666666667,6.666666666666667,6.666666666666667,-1.6941438901538515
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.7876883776330769
8,8.88888888888889,8.88888888888889,8.88888888888889,2.0943309955264535
9,10.0,10.0,10.0,-0.6276430501317518
