step,x,y,z,energy
0,0.0,0.0,0.0,-0.31460855705837093
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-2.6478740831373737
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.0071713817656385665
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.48486585930627896
4,4.444444444444445,4.444444444444445,4.444444444444445,-1.9596511652258943
5,5.555555555555555,5.555555555555555,5.555555555555555,0.28357839665847034
6,6.666666666666667,6.666666666666667,6.666666666666667,1.8585016025282328
7,7.777777777777779,7.777777777777779,7.777777777777779,0.007132764511453634
8,8.88888888888889,8.88888888888889,8.88888888888889,1.1246312719879725
9,10.0,10.0,10.0,-0.3817310035509744
