step,x,y,z,energy
0,0.0,0.0,0.0,-1.033537701612141
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-0.22724962887943992
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.899127984553697
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.3619391270332668
4,4.444444444444445,4.444444444444445,4.444444444444445,1.3367324595284902
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.052436149169890284
6,6.666666666666667,6.666666666666667,6.666666666666667,1.5182965297191626
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.7488360807030547
8,8.88888888888889,8.88888888888889,8.88888888888889,0.8115564960300848
9,10.0,10.0,10.0,-0.06059959650150284
