step,x,y,z,energy
0,0.0,0.0,0.0,0.7867518629761081
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,-1.2518598872674187
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.4493084080379992
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.5723077893105613
4,4.444444444444445,4.444444444444445,4.444444444444445,1.4951865397520334
5,5.555555555555555,5.555555555555555,5.555555555555555,-0.7308541523515849
6,6.666666666666667,6.666666666666667,6.666666666666667,0.36886771682760394
7,7.777777777777779,7.777777777777779,7.777777777777779,-0.7216266787471167
8,8.88888888888889,8.88888888888889,8.88888888888889,-0.9301423017188737
9,10.0,10.0,10.0,-0.7184735487556593
