step,x,y,z,energy
0,0.0,0.0,0.0,-1.0783550689870856
1,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.5040453651651962
2,2.2222222222222223,2.2222222222222223,2.2222222222222223,-1.7850243249309456
3,3.3333333333333335,3.3333333333333335,3.3333333333333335,-1.6483243294050791
4,4.444444444444445,4.444444444444445,4.444444444444445,-0.33218936078497935
5,5.555555555555555,5.555555555555555,5.555555555555555,-1.1459557090623738
6,6.666666666666667,6.666666666666667,6.666666666666667,-0.9942491925620505
7,7.777777777777779,7.777777777777779,7.777777777777779,1.110045964792129
8,8.88888888888889,8.88888888888889,8.88888888888889,1.30508137900347
9,10.0,10.0,10.0,-0.22258790365018372
